,Class,X,Y
5684,FOXP3-CD4+,6029,13293
5685,FOXP3-CD4+,6036,13328
5686,FOXP3+CD4+,6036,13368
5687,FOXP3+CD4+,6042,13451
5688,FOXP3-CD4+,6043,13580
5689,CD8+,6058,13505
5690,CD8+,6068,13512
5691,CD8+,6069,13797
5692,CD8+,6073,13760
5693,FOXP3-CD4+,6076,13399
5694,CD8+,6080,13973
5695,FOXP3-CD4+,6081,13573
5696,CD8+,6084,13622
5697,CD8+,6085,13813
5698,CD8+,6088,13935
5699,FOXP3-CD4+,6089,13373
5700,CD8+,6092,13909
5701,CD8+,6093,13431
5702,CD8+,6100,13653
5703,CD8+,6112,13952
5704,CD8+,6114,13575
5705,FOXP3+CD4+,6116,13523
5706,CD8+,6121,13413
5707,CD8+,6131,13505
5708,FOXP3-CD4+,6137,13270
5709,FOXP3-CD4+,6139,13694
5710,FOXP3+CD4+,6140,13381
5711,CD8+,6140,13470
5712,CD8+,6145,13444
5713,CD8+,6146,13517
5714,CD8+,6147,13565
5715,FOXP3-CD4+,6155,13391
5716,CD8+,6167,13755
5717,CD8+,6168,13729
5718,CD8+,6173,13501
5719,FOXP3+CD4+,6206,13505
5720,FOXP3-CD4+,6210,13554
5721,CD8+,6213,13430
5722,CD8+,6214,13591
5723,CD8+,6218,13666
5724,CD8+,6220,13366
5725,FOXP3-CD4+,6231,13614
5726,FOXP3-CD4+,6241,13520
5727,FOXP3-CD4+,6245,13722
5728,CD8+,6252,13528
5729,FOXP3-CD4+,6294,13592
5730,FOXP3-CD4+,6303,13484
5731,FOXP3-CD4+,6305,12089
5732,FOXP3+CD4+,6305,13658
5733,FOXP3-CD4+,6306,12705
5734,FOXP3+CD4+,6307,13470
5735,CD8+,6316,13774
5736,FOXP3-CD4+,6319,13629
5737,FOXP3-CD4+,6320,12640
5738,FOXP3-CD4+,6321,13541
5739,CD8+,6326,13675
5740,FOXP3-CD4+,6330,12793
5741,FOXP3-CD4+,6330,13590
5742,CD8+,6334,13796
5743,FOXP3-CD4+,6335,12376
5744,FOXP3-CD4+,6336,12610
5745,FOXP3-CD4+,6344,13594
5746,FOXP3-CD4+,6351,12599
5747,CD8+,6356,13806
5748,FOXP3-CD4+,6368,13557
5749,CD8+,6375,13696
5750,CD8+,6385,13597
5751,FOXP3+CD4+,6387,13536
5752,CD8+,6388,12546
5753,CD8+,6390,12723
5754,CD8+,6403,13770
5755,FOXP3-CD4+,6413,13588
5756,FOXP3-CD4+,6419,12385
5757,FOXP3-CD4+,6424,13557
5758,CD8+,6427,13666
5759,FOXP3-CD4+,6427,13709
5760,FOXP3-CD4+,6433,12342
5761,FOXP3-CD4+,6434,13845
5762,CD8+,6454,13782
5763,CD8+,6462,12770
5764,FOXP3-CD4+,6464,13928
5765,CD8+,6467,12293
5766,CD8+,6473,12783
5767,CD8+,6486,12776
5768,CD8+,6487,13031
5769,CD8+,6492,12898
5770,CD8+,6492,13790
5771,FOXP3-CD4+,6517,13833
5772,CD8+,6541,13196
5773,FOXP3+CD4+,6544,13819
5774,FOXP3-CD4+,6546,13919
5775,CD8+,6547,12031
5776,FOXP3+CD4+,6550,12354
5777,FOXP3-CD4+,6552,13930
5778,CD8+,6555,12897
5779,FOXP3-CD4+,6559,12339
5780,CD8+,6560,13106
5781,CD8+,6560,13145
5782,CD8+,6567,13223
5783,CD8+,6569,13211
5784,FOXP3-CD4+,6574,13251
5785,CD8+,6578,12073
5786,CD8+,6580,13269
5787,CD8+,6589,12540
5788,FOXP3-CD4+,6595,13915
5789,FOXP3-CD4+,6596,13956
5790,CD8+,6598,13163
5791,CD8+,6599,13231
5792,CD8+,6609,13289
5793,FOXP3+CD4+,6610,13908
5794,CD8+,6612,12996
5795,CD8+,6612,13085
5796,CD8+,6618,13977
5797,CD8+,6622,13931
5798,CD8+,6625,12877
5799,FOXP3-CD4+,6626,13166
5800,CD8+,6631,13274
5801,CD8+,6631,13306
5802,FOXP3-CD4+,6645,13050
5803,CD8+,6650,13292
5804,CD8+,6660,12964
5805,CD8+,6666,13187
5806,CD8+,6668,13012
5807,CD8+,6671,13980
5808,FOXP3-CD4+,6672,12803
5809,CD8+,6672,13309
5810,FOXP3-CD4+,6674,13215
5811,CD8+,6680,12976
5812,CD8+,6682,13273
5813,CD8+,6685,13110
5814,CD8+,6692,12220
5815,CD8+,6701,13373
5816,CD8+,6707,13124
5817,CD8+,6710,12593
5818,CD8+,6710,13050
5819,CD8+,6712,12629
5820,CD8+,6715,13252
5821,CD8+,6726,12042
5822,CD8+,6727,13144
5823,CD8+,6727,13356
5824,CD8+,6739,12844
5825,FOXP3-CD4+,6745,12670
5826,FOXP3+CD4+,6752,13160
5827,CD8+,6754,13076
5828,FOXP3-CD4+,6759,12862
5829,FOXP3-CD4+,6760,13198
5830,CD8+,6777,12800
5831,CD8+,6790,13193
5832,CD8+,6805,13103
5833,CD8+,6813,12220
5834,FOXP3-CD4+,6823,12556
5835,FOXP3-CD4+,6831,13070
5836,FOXP3-CD4+,6834,12195
5837,CD8+,6836,12091
5838,CD8+,6841,13482
5839,CD8+,6842,13271
5840,FOXP3-CD4+,6864,13414
5841,CD8+,6879,12281
5842,FOXP3+CD4+,6883,13190
5843,FOXP3-CD4+,6898,12233
5844,CD8+,6902,12605
5845,FOXP3-CD4+,6921,12996
5846,CD8+,6924,13298
5847,CD8+,6940,12328
5848,FOXP3-CD4+,6950,12122
5849,CD8+,6957,12102
5850,CD8+,6957,13063
5851,FOXP3-CD4+,6962,12132
5852,CD8+,6962,13029
5853,FOXP3-CD4+,6962,13261
5854,FOXP3-CD4+,6980,13106
5855,FOXP3-CD4+,6981,12999
5856,CD8+,6985,13267
5857,CD8+,6996,12301
5858,CD8+,6997,13215
5859,CD8+,6999,12091
5860,CD8+,7001,12347
5861,CD8+,7001,12801
5862,FOXP3-CD4+,7003,13238
5863,FOXP3-CD4+,7008,12186
5864,CD8+,7011,13265
5865,FOXP3-CD4+,7020,12313
5866,CD8+,7024,12788
5867,CD8+,7024,13619
5868,CD8+,7027,12291
5869,CD8+,7028,12110
5870,CD8+,7029,12897
5871,FOXP3-CD4+,7033,12643
5872,FOXP3-CD4+,7036,12764
5873,CD8+,7040,13330
5874,CD8+,7045,12420
5875,CD8+,7045,13143
5876,CD8+,7050,12634
5877,CD8+,7062,12172
5878,CD8+,7063,12808
5879,CD8+,7072,12871
5880,FOXP3-CD4+,7074,13632
5881,CD8+,7080,12648
5882,CD8+,7081,12822
5883,FOXP3-CD4+,7085,13113
5884,CD8+,7089,12360
5885,CD8+,7089,12461
5886,FOXP3-CD4+,7091,12579
5887,FOXP3-CD4+,7091,13554
5888,CD8+,7092,13090
5889,CD8+,7099,13418
5890,FOXP3-CD4+,7099,13627
5891,FOXP3-CD4+,7100,12569
5892,CD8+,7101,13006
5893,CD8+,7103,12468
5894,CD8+,7103,13495
5895,CD8+,7107,13396
5896,CD8+,7113,12373
5897,FOXP3-CD4+,7113,13572
5898,CD8+,7116,12822
5899,CD8+,7126,12049
5900,CD8+,7129,12913
5901,FOXP3-CD4+,7139,12010
5902,CD8+,7141,13509
5903,FOXP3-CD4+,7147,12788
5904,CD8+,7154,13689
5905,CD8+,7156,12572
5906,CD8+,7163,12345
5907,CD8+,7167,13459
5908,FOXP3-CD4+,7169,12184
5909,FOXP3-CD4+,7192,13458
5910,CD8+,7197,13521
5911,CD8+,7207,12010
5912,FOXP3-CD4+,7228,12578
5913,CD8+,7229,13732
5914,FOXP3-CD4+,7235,12621
5915,CD8+,7247,12582
5916,FOXP3-CD4+,7251,12891
5917,CD8+,7252,13515
5918,CD8+,7253,12396
5919,CD8+,7257,12864
5920,CD8+,7261,12989
5921,FOXP3-CD4+,7264,12120
5922,FOXP3-CD4+,7267,13753
5923,CD8+,7278,13332
5924,CD8+,7281,13022
5925,FOXP3-CD4+,7287,13711
5926,CD8+,7295,13364
5927,CD8+,7299,12642
5928,CD8+,7305,12180
5929,FOXP3-CD4+,7309,12761
5930,CD8+,7309,13137
5931,CD8+,7311,13620
5932,CD8+,7313,13787
5933,CD8+,7323,13076
5934,CD8+,7324,13846
5935,CD8+,7331,13619
5936,CD8+,7333,12963
5937,CD8+,7338,13493
5938,FOXP3-CD4+,7338,13697
5939,CD8+,7339,12997
5940,CD8+,7345,12470
5941,CD8+,7348,12982
5942,FOXP3-CD4+,7348,13846
5943,CD8+,7350,12167
5944,CD8+,7369,13124
5945,CD8+,7374,13852
5946,CD8+,7378,13197
5947,CD8+,7378,13384
5948,FOXP3-CD4+,7380,12628
5949,CD8+,7383,12882
5950,FOXP3-CD4+,7390,12349
5951,CD8+,7392,13648
5952,FOXP3-CD4+,7395,12335
5953,CD8+,7403,13387
5954,CD8+,7405,13756
5955,CD8+,7414,12566
5956,CD8+,7435,12227
5957,FOXP3-CD4+,7437,13331
5958,CD8+,7440,12622
5959,CD8+,7446,12915
5960,CD8+,7458,13810
5961,FOXP3-CD4+,7459,13976
5962,FOXP3-CD4+,7460,13057
5963,CD8+,7462,13362
5964,CD8+,7469,12233
5965,FOXP3-CD4+,7481,13434
5966,FOXP3-CD4+,7485,13925
5967,FOXP3-CD4+,7491,12041
5968,CD8+,7506,13355
5969,CD8+,7507,12926
5970,CD8+,7510,12054
5971,CD8+,7511,13924
5972,CD8+,7512,13649
5973,FOXP3+CD4+,7519,12252
5974,FOXP3-CD4+,7524,12969
5975,CD8+,7525,12210
5976,CD8+,7525,13429
5977,CD8+,7530,13861
5978,CD8+,7534,12295
5979,CD8+,7543,12585
5980,CD8+,7543,13356
5981,CD8+,7551,13896
5982,CD8+,7555,13849
5983,FOXP3-CD4+,7556,13423
5984,FOXP3-CD4+,7558,13374
5985,FOXP3-CD4+,7558,13442
5986,CD8+,7571,13710
5987,CD8+,7575,13927
5988,FOXP3-CD4+,7581,13830
5989,FOXP3-CD4+,7585,12213
5990,FOXP3+CD4+,7590,13688
5991,CD8+,7592,13477
5992,CD8+,7594,12345
5993,CD8+,7599,13977
5994,CD8+,7600,13350
5995,CD8+,7603,12108
5996,CD8+,7607,12401
5997,FOXP3-CD4+,7607,13437
5998,FOXP3-CD4+,7612,12426
5999,CD8+,7613,13955
6000,CD8+,7624,13981
6001,FOXP3-CD4+,7627,13859
6002,CD8+,7627,13888
6003,FOXP3-CD4+,7628,13936
6004,CD8+,7629,12502
6005,FOXP3-CD4+,7631,13625
6006,CD8+,7637,12367
6007,CD8+,7638,13337
6008,CD8+,7638,13828
6009,CD8+,7640,12135
6010,FOXP3-CD4+,7642,13658
6011,FOXP3-CD4+,7643,12758
6012,FOXP3-CD4+,7647,13708
6013,CD8+,7669,12351
6014,CD8+,7686,12317
6015,FOXP3-CD4+,7687,13739
6016,FOXP3-CD4+,7691,12616
6017,CD8+,7699,12271
6018,CD8+,7700,13560
6019,CD8+,7701,12768
6020,CD8+,7716,12508
6021,CD8+,7716,13197
6022,CD8+,7731,12959
6023,CD8+,7732,13519
6024,CD8+,7736,12927
6025,CD8+,7737,12637
6026,CD8+,7737,12789
6027,FOXP3-CD4+,7753,13751
6028,FOXP3-CD4+,7755,12557
6029,FOXP3-CD4+,7764,13099
6030,CD8+,7780,12425
6031,CD8+,7780,12647
6032,CD8+,7796,13008
6033,CD8+,7802,13549
6034,CD8+,7806,13746
6035,CD8+,7807,12677
6036,FOXP3-CD4+,7819,12482
6037,CD8+,7820,13079
6038,CD8+,7822,12057
6039,FOXP3-CD4+,7826,13527
6040,CD8+,7827,13145
6041,FOXP3-CD4+,7831,13829
6042,CD8+,7840,12492
6043,CD8+,7841,12363
6044,CD8+,7849,12543
6045,CD8+,7849,13849
6046,FOXP3-CD4+,7852,13818
6047,CD8+,7853,12633
6048,CD8+,7856,12076
6049,FOXP3-CD4+,7859,13576
6050,FOXP3-CD4+,7864,12699
6051,CD8+,7867,13263
6052,CD8+,7870,12129
6053,CD8+,7875,12055
6054,CD8+,7878,12403
6055,CD8+,7890,12484
6056,FOXP3-CD4+,7891,13310
6057,CD8+,7894,13413
6058,CD8+,7901,13743
6059,CD8+,7905,12394
6060,CD8+,7911,12350
6061,CD8+,7911,12439
6062,CD8+,7924,13222
6063,FOXP3-CD4+,7932,13006
6064,CD8+,7936,13561
6065,CD8+,7937,12606
6066,CD8+,7938,12782
6067,CD8+,7946,13106
6068,CD8+,7948,12645
6069,FOXP3-CD4+,7949,13001
6070,CD8+,7952,13781
6071,FOXP3-CD4+,7956,12518
6072,CD8+,7961,13079
6073,FOXP3-CD4+,7975,12908
6074,CD8+,7979,12561
6075,CD8+,7980,13104
6076,CD8+,7982,13146
6077,CD8+,7985,13039
6078,CD8+,7987,13827
6079,CD8+,7989,13554
6080,CD8+,8015,12525
6081,CD8+,8018,12287
6082,FOXP3-CD4+,8021,12824
6083,CD8+,8026,12252
6084,CD8+,8028,13792
6085,CD8+,8033,12730
6086,FOXP3-CD4+,8034,13116
6087,CD8+,8036,13537
6088,FOXP3-CD4+,8038,12177
6089,CD8+,8038,13758
6090,CD8+,8040,12484
6091,CD8+,8043,13565
6092,CD8+,8045,13007
6093,CD8+,8046,12830
6094,CD8+,8060,12570
6095,CD8+,8062,13933
6096,CD8+,8068,12490
6097,CD8+,8072,12462
6098,CD8+,8072,13069
6099,CD8+,8087,13761
6100,CD8+,8093,13290
6101,CD8+,8094,13124
6102,CD8+,8098,12440
6103,CD8+,8100,13319
6104,CD8+,8111,13490
6105,CD8+,8112,12704
6106,CD8+,8113,12774
6107,CD8+,8114,13307
6108,CD8+,8118,13088
6109,CD8+,8119,12833
6110,CD8+,8120,13247
6111,FOXP3-CD4+,8121,13886
6112,CD8+,8129,12399
6113,CD8+,8130,13722
6114,FOXP3-CD4+,8130,13751
6115,CD8+,8132,13527
6116,CD8+,8137,13264
6117,CD8+,8142,13177
6118,CD8+,8142,13308
6119,FOXP3-CD4+,8143,12470
6120,CD8+,8144,13981
6121,CD8+,8150,12634
6122,CD8+,8156,13141
6123,CD8+,8157,12725
6124,CD8+,8158,13061
6125,FOXP3-CD4+,8161,13949
6126,CD8+,8168,12640
6127,CD8+,8176,13450
6128,CD8+,8182,13411
6129,CD8+,8185,12482
6130,CD8+,8202,13496
6131,CD8+,8207,12574
6132,CD8+,8207,13699
6133,FOXP3-CD4+,8208,13126
6134,CD8+,8213,12927
6135,FOXP3-CD4+,8226,13648
6136,FOXP3-CD4+,8233,13122
6137,CD8+,8242,13638
6138,CD8+,8244,12694
6139,FOXP3-CD4+,8247,13688
6140,CD8+,8249,12925
6141,CD8+,8255,12604
6142,FOXP3-CD4+,8268,12921
6143,CD8+,8282,12796
6144,FOXP3-CD4+,8295,13311
6145,CD8+,8296,12951
6146,CD8+,8296,13105
6147,FOXP3-CD4+,8302,13129
6148,CD8+,8308,12872
6149,CD8+,8312,13342
6150,CD8+,8320,13701
6151,CD8+,8321,12673
6152,CD8+,8339,12133
6153,CD8+,8345,12230
6154,CD8+,8352,12913
6155,CD8+,8366,13672
6156,CD8+,8376,12767
6157,FOXP3-CD4+,8376,12863
6158,CD8+,8377,13656
6159,FOXP3-CD4+,8388,13565
6160,FOXP3-CD4+,8389,13681
6161,CD8+,8397,13462
6162,CD8+,8407,12644
6163,CD8+,8411,12097
6164,CD8+,8411,12131
6165,FOXP3-CD4+,8415,13520
6166,CD8+,8417,12048
6167,CD8+,8423,12877
6168,CD8+,8424,12780
6169,CD8+,8424,13620
6170,CD8+,8436,13665
6171,FOXP3-CD4+,8438,12165
6172,CD8+,8438,13575
6173,CD8+,8443,13381
6174,FOXP3-CD4+,8445,12061
6175,FOXP3-CD4+,8452,13289
6176,FOXP3-CD4+,8455,13510
6177,CD8+,8460,12169
6178,CD8+,8468,12019
6179,CD8+,8469,13711
6180,CD8+,8470,13545
6181,CD8+,8480,12905
6182,FOXP3-CD4+,8482,13333
6183,CD8+,8483,12165
6184,CD8+,8484,12286
6185,CD8+,8485,12429
6186,CD8+,8485,13364
6187,CD8+,8502,13574
6188,FOXP3-CD4+,8518,12481
6189,CD8+,8520,12439
6190,CD8+,8533,12719
6191,CD8+,8533,12842
6192,CD8+,8542,12474
6193,CD8+,8543,13974
6194,CD8+,8550,13939
6195,FOXP3-CD4+,8554,12395
6196,CD8+,8558,12289
6197,CD8+,8564,12304
6198,CD8+,8564,12542
6199,CD8+,8568,13765
6200,CD8+,8570,13965
6201,CD8+,8573,12800
6202,FOXP3-CD4+,8576,12488
6203,CD8+,8582,13978
6204,CD8+,8584,12288
6205,CD8+,8585,12741
6206,CD8+,8592,13778
6207,CD8+,8595,12901
6208,CD8+,8599,13956
6209,CD8+,8607,12029
6210,CD8+,8609,12740
6211,CD8+,8621,13759
6212,FOXP3-CD4+,8622,13796
6213,FOXP3-CD4+,8625,13456
6214,CD8+,8627,12930
6215,CD8+,8639,12815
6216,CD8+,8641,13462
6217,CD8+,8642,13743
6218,CD8+,8658,12289
6219,CD8+,8658,12595
6220,CD8+,8659,12473
6221,CD8+,8662,12651
6222,CD8+,8670,13726
6223,CD8+,8672,12576
6224,FOXP3-CD4+,8677,12755
6225,CD8+,8689,12096
6226,CD8+,8691,12498
6227,CD8+,8694,12700
6228,FOXP3-CD4+,8697,13616
6229,FOXP3-CD4+,8703,13640
6230,CD8+,8705,12266
6231,CD8+,8705,12722
6232,CD8+,8706,12360
6233,CD8+,8709,12229
6234,CD8+,8710,13837
6235,CD8+,8714,12303
6236,CD8+,8721,12832
6237,CD8+,8726,13826
6238,CD8+,8730,13883
6239,FOXP3-CD4+,8733,12401
6240,FOXP3-CD4+,8736,13690
6241,CD8+,8737,12725
6242,CD8+,8739,12871
6243,FOXP3-CD4+,8740,12533
6244,FOXP3-CD4+,8740,12986
6245,FOXP3-CD4+,8741,12044
6246,CD8+,8748,12407
6247,CD8+,8748,12796
6248,CD8+,8760,13702
6249,CD8+,8763,12180
6250,FOXP3-CD4+,8765,12022
6251,CD8+,8768,12658
6252,CD8+,8769,12080
6253,CD8+,8770,12215
6254,CD8+,8772,12532
6255,CD8+,8777,13641
6256,CD8+,8778,12244
6257,FOXP3-CD4+,8779,12979
6258,FOXP3-CD4+,8786,12180
6259,CD8+,8788,12119
6260,CD8+,8792,12295
6261,CD8+,8794,12709
6262,CD8+,8803,12665
6263,CD8+,8806,13695
6264,CD8+,8807,13717
6265,FOXP3-CD4+,8809,13764
6266,FOXP3-CD4+,8815,13840
6267,CD8+,8820,13024
6268,CD8+,8821,12503
6269,CD8+,8826,13923
6270,CD8+,8828,12615
6271,FOXP3-CD4+,8836,12135
6272,CD8+,8838,12901
6273,FOXP3-CD4+,8846,12841
6274,FOXP3-CD4+,8847,13766
6275,CD8+,8850,13029
6276,CD8+,8852,12184
6277,CD8+,8854,12815
6278,CD8+,8855,13808
6279,CD8+,8858,13005
6280,CD8+,8867,13611
6281,FOXP3-CD4+,8871,12667
6282,CD8+,8872,12961
6283,CD8+,8874,13734
6284,CD8+,8880,13660
6285,CD8+,8881,12825
6286,CD8+,8903,12509
6287,CD8+,8912,12180
6288,FOXP3-CD4+,8920,12815
6289,CD8+,8923,12080
6290,FOXP3-CD4+,8924,12596
6291,CD8+,8927,13970
6292,CD8+,8929,12938
6293,FOXP3-CD4+,8938,12903
6294,FOXP3-CD4+,8939,13728
6295,CD8+,8941,12669
6296,CD8+,8947,12057
6297,CD8+,8949,13654
6298,CD8+,8953,13684
6299,CD8+,8958,13641
6300,FOXP3-CD4+,8959,12440
6301,FOXP3-CD4+,8963,12663
6302,CD8+,8964,12627
6303,FOXP3-CD4+,8974,13752
6304,FOXP3+CD4+,8975,13893
6305,FOXP3-CD4+,8989,13725
6306,CD8+,8997,12334
6307,CD8+,9012,12916
6308,CD8+,9013,12955
6309,CD8+,9016,12993
6310,CD8+,9021,12942
6311,CD8+,9029,12280
6312,CD8+,9034,13745
6313,FOXP3-CD4+,9035,13957
6314,CD8+,9036,12892
6315,CD8+,9037,13136
6316,CD8+,9039,12623
6317,CD8+,9043,12979
6318,CD8+,9049,12484
6319,CD8+,9057,12988
6320,FOXP3-CD4+,9058,13715
6321,FOXP3-CD4+,9062,12253
6322,CD8+,9067,13743
6323,CD8+,9068,12520
6324,CD8+,9074,13716
6325,FOXP3-CD4+,9079,12693
6326,CD8+,9080,12710
6327,CD8+,9085,12501
6328,CD8+,9085,12678
6329,CD8+,9086,12925
6330,CD8+,9090,12548
6331,FOXP3-CD4+,9098,12761
6332,CD8+,9099,12978
6333,FOXP3-CD4+,9103,12541
6334,CD8+,9105,12575
6335,FOXP3-CD4+,9111,12413
6336,FOXP3-CD4+,9117,12457
6337,CD8+,9121,13172
6338,FOXP3+CD4+,9129,12175
6339,CD8+,9130,12516
6340,CD8+,9139,13006
6341,CD8+,9142,12245
6342,FOXP3-CD4+,9142,13040
6343,CD8+,9149,12453
6344,CD8+,9151,12030
6345,FOXP3-CD4+,9164,12377
6346,FOXP3-CD4+,9165,13169
6347,FOXP3-CD4+,9183,12938
6348,FOXP3-CD4+,9185,13901
6349,CD8+,9200,12709
6350,CD8+,9211,12048
6351,CD8+,9212,12063
6352,CD8+,9217,12634
6353,CD8+,9225,12874
6354,CD8+,9226,12239
6355,CD8+,9226,13189
6356,CD8+,9232,12441
6357,CD8+,9241,12851
6358,CD8+,9244,12628
6359,FOXP3-CD4+,9245,12220
6360,FOXP3-CD4+,9247,13080
6361,FOXP3+CD4+,9261,12882
6362,CD8+,9263,12760
6363,FOXP3-CD4+,9271,12718
6364,FOXP3-CD4+,9273,12916
6365,CD8+,9277,13275
6366,FOXP3-CD4+,9278,12742
6367,CD8+,9279,12850
6368,CD8+,9284,12133
6369,CD8+,9285,12162
6370,CD8+,9288,12496
6371,CD8+,9299,12096
6372,CD8+,9304,12943
6373,CD8+,9319,12971
6374,CD8+,9327,13291
6375,CD8+,9329,12910
6376,CD8+,9334,12176
6377,CD8+,9337,13147
6378,CD8+,9354,12479
6379,CD8+,9359,12878
6380,FOXP3-CD4+,9369,12826
6381,CD8+,9369,13399
6382,CD8+,9370,13359
6383,CD8+,9371,13175
6384,FOXP3-CD4+,9377,12412
6385,CD8+,9380,12453
6386,CD8+,9382,13005
6387,CD8+,9391,12540
6388,CD8+,9396,13330
6389,CD8+,9402,12456
6390,CD8+,9403,13125
6391,FOXP3-CD4+,9409,13183
6392,CD8+,9412,13391
6393,CD8+,9413,12955
6394,CD8+,9421,13142
6395,FOXP3-CD4+,9427,13417
6396,CD8+,9430,13473
6397,FOXP3-CD4+,9438,12564
6398,CD8+,9439,13372
6399,FOXP3-CD4+,9442,12731
6400,CD8+,9445,13529
6401,CD8+,9447,13321
6402,CD8+,9448,12787
6403,FOXP3-CD4+,9451,12431
6404,CD8+,9453,12900
6405,CD8+,9453,13455
6406,FOXP3-CD4+,9456,13011
6407,CD8+,9462,12950
6408,CD8+,9464,13073
6409,CD8+,9469,13374
6410,CD8+,9472,13492
6411,CD8+,9476,13106
6412,CD8+,9478,12781
6413,CD8+,9480,12711
6414,CD8+,9484,13038
6415,FOXP3-CD4+,9485,13490
6416,FOXP3-CD4+,9487,13005
6417,CD8+,9493,12826
6418,CD8+,9493,12959
6419,CD8+,9496,12420
6420,CD8+,9496,13484
6421,CD8+,9497,13374
6422,CD8+,9499,13425
6423,CD8+,9500,13094
6424,CD8+,9500,13255
6425,FOXP3-CD4+,9501,12016
6426,CD8+,9509,12922
6427,CD8+,9512,12454
6428,CD8+,9520,12750
6429,CD8+,9522,12082
6430,FOXP3-CD4+,9527,13668
6431,CD8+,9529,12522
6432,FOXP3-CD4+,9529,13841
6433,CD8+,9530,12856
6434,CD8+,9531,12402
6435,FOXP3-CD4+,9535,12030
6436,CD8+,9541,12803
6437,CD8+,9541,13106
6438,CD8+,9542,12819
6439,CD8+,9542,13184
6440,CD8+,9548,12845
6441,CD8+,9551,13505
6442,CD8+,9556,12921
6443,CD8+,9557,12748
6444,CD8+,9560,13196
6445,CD8+,9564,13642
6446,FOXP3-CD4+,9565,12634
6447,CD8+,9571,13235
6448,FOXP3-CD4+,9572,13262
6449,FOXP3-CD4+,9573,13113
6450,CD8+,9576,12523
6451,CD8+,9576,13340
6452,CD8+,9578,13020
6453,FOXP3-CD4+,9578,13275
6454,CD8+,9581,13794
6455,CD8+,9586,12514
6456,FOXP3-CD4+,9586,13481
6457,FOXP3-CD4+,9587,13188
6458,CD8+,9592,13573
6459,FOXP3-CD4+,9595,13496
6460,FOXP3-CD4+,9595,13789
6461,CD8+,9596,12503
6462,CD8+,9596,13055
6463,CD8+,9597,12928
6464,FOXP3-CD4+,9597,13633
6465,CD8+,9598,13268
6466,CD8+,9607,13046
6467,FOXP3-CD4+,9612,13780
6468,CD8+,9613,13668
6469,FOXP3-CD4+,9614,13638
6470,CD8+,9625,13543
6471,FOXP3-CD4+,9626,13800
6472,CD8+,9628,12393
6473,FOXP3-CD4+,9628,13005
6474,FOXP3-CD4+,9630,12949
6475,FOXP3+CD4+,9633,12865
6476,CD8+,9641,13085
6477,FOXP3-CD4+,9645,12991
6478,CD8+,9653,12880
6479,CD8+,9654,13281
6480,FOXP3-CD4+,9661,12244
6481,CD8+,9666,12981
6482,CD8+,9668,12161
6483,FOXP3-CD4+,9671,13171
6484,FOXP3-CD4+,9672,12572
6485,FOXP3-CD4+,9674,13066
6486,FOXP3-CD4+,9675,13143
6487,FOXP3+CD4+,9678,12676
6488,FOXP3-CD4+,9683,13163
6489,FOXP3+CD4+,9694,13077
6490,CD8+,9696,13316
6491,CD8+,9703,12835
6492,FOXP3+CD4+,9719,12768
6493,FOXP3-CD4+,9733,12910
6494,FOXP3-CD4+,9735,12346
6495,FOXP3-CD4+,9739,12942
6496,FOXP3-CD4+,9745,12791
6497,CD8+,9751,12442
6498,CD8+,9763,12404
6499,CD8+,9768,12628
6500,FOXP3-CD4+,9789,12598
6501,CD8+,9815,12158
6502,CD8+,9826,12097
6503,CD8+,9844,12824
6504,CD8+,9859,12315
6505,CD8+,9866,12388
6506,CD8+,9885,12153
6507,CD8+,9897,12739
6508,CD8+,9906,12401
6509,CD8+,9921,12434
6510,CD8+,9936,12605
6511,FOXP3-CD4+,9945,12372
6512,CD8+,9946,12207
6513,CD8+,9949,12502
6514,CD8+,9971,12400
6515,FOXP3-CD4+,10016,12457
6516,FOXP3-CD4+,10031,12447
6517,CD8+,10039,12311
6518,CD8+,10050,12250
6519,CD8+,10057,12312
6520,CD8+,10058,12188
6521,FOXP3-CD4+,10062,12134
6522,FOXP3-CD4+,10067,12238
6523,FOXP3-CD4+,10081,12179
6524,CD8+,10091,12222
6525,FOXP3-CD4+,3409,15497
6526,FOXP3-CD4+,3438,14955
6527,FOXP3-CD4+,3439,15575
6528,FOXP3-CD4+,3453,15315
6529,FOXP3-CD4+,3474,15683
6530,FOXP3-CD4+,3486,15291
6531,FOXP3-CD4+,3527,15438
6532,FOXP3-CD4+,3533,15491
6533,FOXP3-CD4+,3537,14615
6534,FOXP3-CD4+,3549,14540
6535,FOXP3-CD4+,3613,15288
6536,FOXP3-CD4+,3633,14568
6537,FOXP3-CD4+,3633,15501
6538,FOXP3-CD4+,3640,14595
6539,FOXP3-CD4+,3645,14454
6540,FOXP3-CD4+,3701,15515
6541,FOXP3-CD4+,3730,15456
6542,FOXP3-CD4+,3745,15427
6543,CD8+,3759,15465
6544,FOXP3-CD4+,3759,15522
6545,FOXP3-CD4+,3779,15372
6546,FOXP3-CD4+,3816,15338
6547,CD8+,3819,14500
6548,FOXP3-CD4+,3828,15206
6549,CD8+,3829,14436
6550,CD8+,3854,14396
6551,FOXP3+CD4+,3858,14612
6552,FOXP3-CD4+,3868,15766
6553,FOXP3-CD4+,3872,15743
6554,FOXP3-CD4+,3878,15799
6555,FOXP3-CD4+,3887,15477
6556,FOXP3-CD4+,3894,15560
6557,FOXP3-CD4+,3907,15420
